duration_time,team_1_result,team_1_kills,team_1_deaths,team_1_assits,team_2_result,team_2_kills,team_2_deaths,team_2_assits
1310,0,11,24,10,1,24,11,41
1372,1,32,11,50,0,11,32,9
1726,1,43,43,75,0,41,43,57
1623,1,28,8,40,0,8,28,19
2041,1,33,22,70,0,22,33,36
978,0,5,28,7,1,28,5,28
1333,1,30,10,35,0,9,30,17
1839,0,19,34,31,1,34,19,49
1705,1,37,28,41,0,28,37,43
1961,1,49,34,98,0,34,49,60
1125,0,10,25,14,1,25,10,40
1684,1,43,28,43,0,28,43,61
1482,1,27,18,46,0,18,27,26
1504,1,27,16,36,0,15,27,21
1389,0,8,22,11,1,22,8,35
1683,0,10,25,16,1,25,11,36
1630,1,28,17,46,0,17,28,34
1418,0,10,34,10,1,34,10,42
1356,0,15,38,21,1,37,15,49
1306,1,27,13,33,0,13,27,20
1968,0,27,39,41,1,39,27,59
1304,1,23,15,35,0,15,23,29
1370,0,9,25,11,1,25,9,29
1383,0,17,28,14,1,28,17,61
1996,1,22,19,44,0,19,22,41
1556,1,23,19,43,0,18,23,25
1474,1,26,15,63,0,15,26,23
1756,0,2,21,2,1,21,2,49
801,0,6,9,7,1,9,6,6
1496,0,14,27,29,1,27,14,39
1042,0,12,26,18,1,26,12,29
1788,1,34,25,80,0,24,35,48
1499,0,15,36,18,1,36,15,55
1064,0,10,23,14,1,23,10,23
1899,0,14,31,13,1,31,14,50
1281,1,34,10,50,0,10,34,7
1748,0,27,44,35,1,44,27,78
945,0,10,22,9,1,22,10,20
1514,1,33,10,60,0,10,33,17
1963,1,30,25,48,0,25,30,33
1362,1,26,12,50,0,12,27,17
2501,1,42,26,84,0,26,42,43
2176,1,42,31,60,0,31,42,49
1747,0,20,39,33,1,39,20,78
2144,1,34,30,57,0,30,34,37
806,0,3,20,2,1,19,4,25
1455,0,18,28,20,1,28,18,36
1536,1,20,12,40,0,12,20,18
2000,1,32,18,54,0,18,33,26
2050,0,22,33,31,1,33,22,41
1608,1,37,14,57,0,14,38,19
923,0,7,19,10,1,19,8,37
1117,0,4,26,7,1,26,4,34
2328,1,48,35,94,0,35,48,41
1323,1,23,6,40,0,6,23,8
1713,0,21,34,28,1,34,21,61
1661,1,15,25,19,0,25,15,32
2182,0,34,40,60,1,40,34,69
1765,1,32,35,41,0,35,32,45
1442,0,19,27,31,1,27,19,49
2265,1,44,39,99,0,39,45,96
1735,0,27,37,55,1,37,27,75
1376,0,7,18,7,1,18,7,32
2254,0,23,30,34,1,30,23,48
1764,0,27,38,68,1,38,27,78
1404,1,23,18,45,0,18,23,24
1130,1,24,8,37,0,8,24,14
1545,0,13,28,10,1,28,13,40
1370,0,20,35,23,1,35,20,34
939,0,11,19,14,1,19,11,19
1375,1,27,7,50,0,7,27,12
2068,1,35,31,63,0,31,35,49
2052,1,46,29,69,0,29,46,35
944,0,7,19,6,1,19,7,16
2187,1,41,29,54,0,29,41,46
1937,0,35,37,78,1,37,35,67
1400,0,17,33,26,1,33,17,47
1278,1,31,21,37,0,21,31,16
1254,0,16,35,27,1,35,16,61
1212,1,28,16,24,0,16,28,21
1614,1,37,28,61,0,28,37,36
1322,0,19,30,21,1,30,19,32
1842,1,24,29,33,0,28,24,44
1244,1,26,11,41,0,11,26,22
1886,1,43,32,63,0,31,43,60
1299,1,24,8,36,0,8,24,10
967,0,7,27,9,1,27,7,28
1183,0,7,24,7,1,24,7,29
2472,0,44,55,66,1,55,44,109
1424,1,39,11,54,0,11,39,14
1272,1,28,6,44,0,5,28,6
1382,0,11,34,17,1,34,11,56
1928,0,30,51,49,1,51,30,63
1360,0,18,19,26,1,19,18,23
1768,1,43,22,56,0,22,43,33
1455,1,41,18,53,0,18,41,16
1726,0,24,38,41,1,38,25,70
1443,1,29,17,41,0,17,29,30
1995,1,27,29,48,0,29,27,45
1829,0,29,48,34,1,48,29,67
1214,1,40,18,44,0,18,40,18
1450,1,26,18,30,0,18,26,19
1825,1,34,21,56,0,21,34,27
2095,0,22,28,34,1,28,22,40
1789,1,29,18,48,0,18,29,35
1462,1,33,25,29,0,25,33,28
2255,0,42,50,73,1,50,42,74
1391,1,39,19,79,0,19,39,23
1719,1,33,24,58,0,24,33,35
1279,0,20,35,26,1,34,20,38
1839,0,9,26,17,1,26,9,43
1368,1,35,12,53,0,12,35,15
1645,0,15,33,30,1,33,15,54
1201,0,5,29,4,1,29,5,29
1500,1,38,21,59,0,21,39,34
1314,1,22,10,28,0,10,22,16
1216,1,23,6,37,0,6,23,8
1386,0,18,32,23,1,32,21,37
1232,0,11,25,21,1,25,11,40
1812,1,34,27,68,0,27,34,35
1327,1,27,12,26,0,12,27,20
1494,0,18,37,21,1,37,18,44
1674,0,31,37,66,1,36,31,72
1637,0,20,30,36,1,30,20,51
1242,0,7,14,8,1,14,7,14
1649,1,24,27,42,0,27,24,22
2140,0,27,39,39,1,39,27,55
1316,1,27,11,40,0,11,27,14
928,1,16,7,27,0,7,16,5
964,1,22,6,18,0,6,22,5
2153,0,19,31,31,1,31,19,55
1458,0,14,23,16,1,23,14,26
1410,1,39,21,60,0,21,39,35
1223,0,18,23,16,1,23,18,29
1290,1,23,13,26,0,13,23,17
1313,1,31,15,42,0,15,31,13
932,0,4,19,5,1,19,4,22
1539,0,11,30,14,1,30,12,31
1962,1,28,26,57,0,26,28,61
1740,1,27,10,40,0,10,27,16
1814,0,22,37,27,1,37,22,42
1586,1,37,15,53,0,15,37,22
2229,0,35,36,74,1,36,35,70
2226,1,43,36,83,0,36,43,52
1541,1,37,27,70,0,27,37,32
1585,1,23,21,40,0,21,23,35
1126,0,3,16,0,1,16,3,26
1248,0,2,18,3,1,18,2,29
197,0,1,2,0,1,2,1,4
1012,0,4,12,4,1,12,4,14
1657,0,26,29,39,1,28,26,47
1392,1,22,9,36,0,8,22,9
933,0,8,21,13,1,21,8,26
2269,0,23,24,52,1,24,23,40
1870,1,39,27,69,0,27,39,36
1336,0,9,22,11,1,22,9,20
1445,0,7,24,9,1,24,7,29
1553,1,28,22,45,0,22,28,36
857,1,13,9,15,0,9,13,9
1424,0,11,19,24,1,19,11,31
1743,0,13,32,28,1,32,13,70
1718,0,22,39,36,1,39,22,76
1520,0,18,28,23,1,28,18,35
1607,0,30,43,47,1,43,30,56
1474,1,28,11,45,0,11,28,14
911,0,3,14,4,1,14,3,8
1649,0,16,35,29,1,35,16,59
1329,1,26,11,39,0,11,26,19
1350,0,15,35,13,1,34,16,35
958,1,18,6,19,0,6,18,9
1960,0,22,36,33,1,36,22,54
1310,0,10,30,11,1,30,10,39
1646,0,26,33,37,1,33,26,57
916,1,19,6,21,0,6,19,5
2001,0,20,48,37,1,48,20,90
1485,1,28,16,56,0,16,28,17
1630,1,40,23,69,0,22,40,39
1740,1,32,17,54,0,16,32,20
1755,0,19,45,35,1,45,19,64
1655,1,32,24,55,0,24,32,48
1259,0,14,28,16,1,28,14,24
1819,1,34,17,58,0,17,34,23
2374,0,32,44,64,1,44,32,86
1978,1,44,33,73,0,33,44,42
1504,0,19,29,29,1,28,19,26
1943,1,24,26,42,0,26,24,42
2099,1,36,26,78,0,25,36,56
1456,1,37,25,59,0,25,37,26
1283,1,35,13,67,0,13,35,18
1605,0,11,25,21,1,25,11,47
1036,1,22,9,30,0,9,22,6
1353,1,32,17,51,0,17,33,23
1602,1,28,13,60,0,13,28,28
1617,0,18,39,32,1,38,18,59
1171,0,12,34,10,1,34,12,51
1690,1,29,16,54,0,16,29,39
2478,0,31,33,50,1,32,31,37
1644,0,19,37,35,1,37,19,53
1192,0,4,19,4,1,19,4,20
1969,1,33,34,59,0,33,33,42
1423,0,17,33,27,1,32,17,36
1262,0,20,28,26,1,28,20,37
1798,1,33,12,59,0,11,33,25
1652,0,22,39,33,1,38,22,60
1491,0,24,34,25,1,34,24,48
1719,0,19,33,33,1,33,19,61
1620,0,21,33,24,1,33,21,62
1666,1,29,22,36,0,22,29,33
1582,1,32,24,67,0,24,32,35
1708,1,28,20,50,0,20,28,36
1355,0,11,33,17,1,33,11,72
1268,1,20,5,34,0,5,20,7
1740,1,36,29,66,0,28,36,24
1453,1,38,29,48,0,29,38,66
1328,1,32,14,31,0,14,32,17
1505,1,33,22,25,0,22,33,28
2025,1,51,37,80,0,37,51,46
1537,1,30,33,52,0,33,30,45
1766,0,35,46,60,1,46,35,62
1913,0,17,30,28,1,30,17,43
938,1,20,4,21,0,4,20,5
1767,0,30,38,61,1,38,30,68
1342,0,8,30,10,1,30,8,35
1624,0,35,29,72,1,29,35,50
1851,0,25,35,22,1,35,25,50
1355,1,26,14,31,0,14,26,18
1151,1,13,9,21,0,8,13,8
1388,1,20,15,39,0,15,20,20
1227,1,12,8,18,0,8,12,5
1634,1,21,12,43,0,12,21,24
1553,1,21,20,31,0,20,21,30
193,1,1,0,0,0,0,1,0
1672,0,14,25,13,1,25,14,43
1617,1,21,11,25,0,10,21,16
1978,1,30,25,49,0,25,30,37
1067,0,6,22,10,1,22,6,27
1609,0,20,34,18,1,34,21,32
1390,0,20,34,23,1,34,21,63
1370,1,34,12,58,0,12,34,13
1841,1,41,14,75,0,14,41,16
2027,0,26,27,31,1,27,26,44
1748,0,18,38,33,1,38,18,70
1226,0,8,17,10,1,17,8,38
1244,1,25,8,25,0,8,25,9
2023,1,34,32,68,0,32,34,54
1999,0,15,36,10,1,36,15,60
1772,1,37,28,68,0,28,37,37
1521,1,29,14,40,0,14,29,20
1642,0,19,31,28,1,30,19,51
1204,0,6,35,8,1,35,6,40
1264,0,2,22,3,1,22,2,18
1783,0,26,21,33,1,21,26,33
1958,0,19,33,35,1,33,19,87
1655,0,12,33,20,1,33,13,30
1387,1,28,18,32,0,18,28,17
1231,0,5,28,9,1,28,5,39
1815,1,25,14,59,0,14,25,29
198,0,1,1,0,1,1,1,0
1737,0,9,25,9,1,25,9,29
1546,1,37,22,67,0,22,37,37
2211,0,52,46,83,1,46,52,81
1994,1,37,28,46,0,28,37,60
1903,0,25,32,44,1,32,25,44
2008,0,43,38,68,1,38,43,54
2260,1,37,36,72,0,36,37,58
1959,0,28,34,53,1,34,28,63
2039,1,42,30,57,0,30,42,64
926,0,4,16,4,1,16,4,19
1355,1,24,19,49,0,19,24,29
1119,0,7,29,9,1,29,7,28
1597,0,16,47,34,1,47,16,90
1373,0,10,31,16,1,31,10,33
1836,0,27,32,37,1,32,27,50
1806,1,31,25,50,0,25,31,34
1656,0,14,31,20,1,31,14,44
1424,0,19,29,29,1,29,19,39
1625,1,25,18,25,0,18,25,19
1653,1,27,16,40,0,16,27,22
1405,1,44,18,53,0,17,45,20
1775,1,25,13,42,0,13,25,23
1746,1,27,18,36,0,18,27,22
1450,0,5,23,6,1,23,5,29
1145,0,9,25,10,1,25,9,24
1440,0,13,26,17,1,26,13,44
1749,1,35,17,60,0,17,35,30
1732,0,24,42,42,1,42,24,62
1813,1,42,34,51,0,34,42,34
1601,1,46,26,71,0,26,46,45
914,1,19,8,21,0,8,19,8
1902,0,22,33,37,1,33,22,36
1616,0,29,42,45,1,42,29,63
1340,1,29,12,40,0,12,29,16
1921,0,38,35,38,1,35,38,29
1543,0,18,36,24,1,36,18,54
1489,0,17,28,27,1,28,17,39
995,1,18,9,20,0,9,18,9
1558,1,47,31,85,0,29,47,46
2078,1,40,21,68,0,21,40,38
1380,1,24,14,43,0,14,24,22
1656,1,38,20,75,0,20,38,25
918,0,4,19,5,1,18,4,18
1363,1,35,19,53,0,19,35,26
1553,0,16,38,22,1,37,17,47
989,1,17,6,14,0,6,17,5
1448,1,25,10,27,0,10,25,20
1315,1,28,10,39,0,10,28,15
2283,1,31,27,50,0,27,31,64
1932,0,26,43,36,1,43,27,86
1322,1,17,12,17,0,12,17,20
1657,1,36,18,50,0,18,36,34
2168,0,27,37,39,1,37,27,52
1536,1,33,20,46,0,20,33,26
1483,1,33,17,55,0,17,33,21
1483,1,30,19,49,0,19,30,26
2074,0,28,39,57,1,39,28,81
2045,1,42,30,59,0,30,43,49
1550,1,29,11,29,0,11,29,6
1497,0,17,32,15,1,32,17,33
1723,0,22,45,24,1,45,22,63
1445,1,30,10,49,0,10,30,15
913,0,7,23,8,1,23,7,31
1542,1,30,13,45,0,13,30,18
1386,0,11,22,11,1,22,11,33
1794,1,32,23,43,0,23,32,34
2217,1,30,17,39,0,17,30,23
1338,1,14,8,22,0,8,14,12
1413,0,12,17,14,1,17,12,18
2255,1,38,22,94,0,22,38,46
1501,0,20,34,32,1,34,20,54
919,0,11,21,10,1,21,11,20
2185,1,39,26,50,0,26,39,49
1574,0,18,28,28,1,28,18,52
1175,1,28,14,28,0,14,28,13
1446,0,11,38,15,1,38,11,45
1846,1,39,17,60,0,17,39,27
1706,0,22,41,29,1,41,23,64
2548,0,46,34,79,1,34,46,63
1575,1,30,23,43,0,23,30,37
1276,1,18,11,21,0,11,18,16
2369,1,39,37,73,0,37,39,67
1821,1,37,36,67,0,36,37,57
1975,1,34,25,68,0,25,34,39
1465,1,36,23,49,0,23,36,24
1688,1,22,22,33,0,22,22,33
1906,1,28,19,46,0,19,29,20
1577,0,17,26,39,1,26,17,37
1421,1,21,10,21,0,10,21,16
1608,1,26,13,42,0,13,26,19
1238,0,9,18,13,1,18,9,26
926,0,5,22,6,1,22,5,25
2165,1,35,20,65,0,20,35,21
1639,1,31,22,40,0,22,31,26
1931,1,30,23,51,0,23,30,33
1755,0,22,26,41,1,26,22,41
1259,0,15,25,14,1,25,15,45
925,0,4,26,4,1,26,4,14
1557,0,21,34,31,1,34,21,32
1234,1,24,11,17,0,11,24,9
1885,0,32,43,34,1,43,32,48
1775,1,30,16,54,0,16,30,16
1217,0,13,29,13,1,28,13,47
1475,1,30,21,33,0,21,30,24
1930,1,32,16,71,0,16,32,29
1829,0,23,30,39,1,30,23,43
1333,0,19,29,26,1,29,19,44
1861,1,37,25,89,0,25,37,54
1651,1,25,15,31,0,15,25,17
1871,0,23,31,31,1,31,23,72
1585,0,25,40,34,1,40,25,56
1216,1,31,11,69,0,11,31,19
1370,0,17,28,35,1,28,17,59
1240,0,7,27,7,1,27,7,23
1414,1,36,28,37,0,28,36,39
1604,1,42,22,66,0,22,42,36
1181,1,27,7,42,0,7,27,6
1217,0,14,26,19,1,26,14,29
1688,1,33,18,56,0,18,33,27
1773,1,36,32,62,0,32,36,42
1901,1,42,36,57,0,36,43,56
1482,1,36,11,55,0,11,36,18
1467,1,26,14,54,0,14,26,26
616,0,2,6,3,1,6,2,11
1246,1,27,15,38,0,15,27,12
1652,0,17,26,23,1,26,17,48
1326,0,18,26,26,1,26,18,27
1835,1,29,14,62,0,14,29,21
1610,0,23,33,29,1,33,24,49
1719,1,44,33,66,0,33,44,52
1412,0,18,36,20,1,36,18,48
1476,1,27,16,62,0,16,27,29
1332,1,27,9,24,0,9,27,16
1565,0,12,26,12,1,26,12,37
1586,1,37,21,59,0,21,37,26
1230,1,18,7,25,0,7,18,6
2434,1,34,34,68,0,33,34,55
1294,1,24,10,25,0,10,24,11
2003,1,30,22,45,0,22,30,26
1951,0,26,33,60,1,32,26,52
1730,0,26,33,46,1,33,26,62
1673,1,42,31,58,0,31,43,39
1427,1,34,15,65,0,15,34,25
1381,1,22,10,41,0,10,22,22
1438,0,8,26,14,1,26,8,37
1582,0,20,36,27,1,36,20,58
1673,1,37,20,62,0,19,37,16
1366,0,16,27,33,1,26,16,36
1541,0,25,30,48,1,30,25,45
1164,0,20,24,30,1,24,20,36
997,0,6,15,8,1,15,6,17
1733,1,46,34,89,0,34,46,45
1571,0,18,30,32,1,30,18,61
2548,1,34,39,45,0,39,34,61
2066,1,35,29,53,0,29,37,39
1874,1,46,30,53,0,30,46,51
1667,1,35,25,77,0,25,35,51
1226,1,29,15,21,0,15,29,16
2235,0,34,44,67,1,44,34,78
1757,1,42,28,61,0,27,42,52
1647,0,14,27,33,1,27,14,46
1815,1,43,20,84,0,20,43,39
920,0,9,25,10,1,25,9,32
1763,0,21,46,18,1,46,21,79
1904,0,35,41,53,1,41,36,67
1963,1,39,27,47,0,27,39,50
1420,1,43,26,59,0,26,43,49
1541,1,41,17,52,0,17,41,26
1778,0,16,37,27,1,37,16,48
1185,0,11,28,9,1,28,11,48
1639,1,41,22,53,0,22,41,26
1793,0,21,35,25,1,35,21,63
1216,1,25,11,55,0,11,25,17
1805,1,31,18,54,0,18,31,29
1900,0,27,32,42,1,31,27,49
1598,0,16,24,26,1,24,16,48
1515,1,27,19,34,0,19,27,28
1804,0,24,34,48,1,34,24,42
1527,0,19,29,35,1,29,19,51
1575,1,26,17,45,0,17,26,22
1802,1,39,26,68,0,25,39,33
1521,0,17,33,32,1,33,17,51
1852,1,29,13,58,0,12,29,19
1650,1,23,23,43,0,23,23,45
1260,0,11,29,15,1,29,11,37
1126,0,9,28,7,1,28,9,34
1871,0,26,31,47,1,31,26,65
1957,1,37,25,76,0,25,37,42
1628,1,24,16,30,0,15,24,16
2148,1,39,24,56,0,24,39,49
1349,1,31,12,36,0,12,31,12
923,1,14,4,16,0,3,14,2
1411,0,10,25,15,1,25,10,46
1653,0,31,33,48,1,32,31,52
1406,0,18,28,30,1,28,18,27
1746,0,18,27,24,1,27,18,36
2237,1,36,28,67,0,28,36,50
1267,1,30,15,51,0,15,30,22
1220,1,23,9,52,0,9,23,16
1832,1,41,23,71,0,23,41,33
1856,1,30,27,55,0,27,30,47
1555,1,36,24,62,0,24,36,33
1690,1,39,31,67,0,31,39,44
1719,0,20,27,38,1,27,20,51
1708,1,30,31,71,0,31,30,65
1368,1,19,10,22,0,9,19,13
1408,0,12,34,17,1,34,12,36
2052,1,38,33,63,0,33,38,51
1998,1,43,31,75,0,31,44,54
1483,0,14,23,20,1,23,14,32
1575,1,26,17,40,0,17,26,24
2129,0,40,43,79,1,43,40,87
1250,0,9,20,13,1,20,9,44
1592,0,9,24,18,1,23,9,47
1717,1,31,24,59,0,24,31,37
1805,1,30,25,47,0,24,30,33
1595,0,16,35,22,1,35,18,65
1816,0,29,52,41,1,52,29,68
1961,0,20,34,41,1,34,20,62
1213,0,4,30,4,1,30,4,43
2074,1,31,28,48,0,28,31,35
1888,1,25,23,47,0,23,25,30
2024,0,23,32,36,1,32,23,65
1111,1,28,16,34,0,16,28,19
2113,0,28,39,46,1,39,28,69
1216,0,10,31,7,1,31,10,25
1530,0,16,37,18,1,36,16,53
1626,0,27,36,56,1,36,28,51
2105,1,36,22,84,0,22,36,43
1517,1,23,24,31,0,23,23,30
2000,0,29,47,38,1,47,29,65
1900,0,28,46,44,1,45,28,60
918,0,3,17,3,1,17,3,18
1965,1,44,24,59,0,24,44,32
1665,0,17,33,34,1,33,18,50
1815,1,48,31,68,0,31,48,32
1460,1,31,15,50,0,15,31,25
1370,0,11,27,24,1,27,11,33
1252,1,29,13,50,0,13,30,21
1371,1,27,12,46,0,12,27,17
1336,0,17,29,19,1,29,17,45
1688,0,22,43,35,1,42,22,81
1629,0,20,37,25,1,37,20,48
958,0,10,21,11,1,21,10,20
2003,1,38,39,53,0,38,38,61
2277,0,49,48,71,1,48,49,60
1476,0,12,28,11,1,28,13,47
1824,0,22,35,35,1,35,22,49
1706,0,21,39,25,1,39,21,56
1669,0,19,25,30,1,25,19,31
1588,0,9,22,2,1,22,9,20
1265,1,28,17,36,0,17,28,24
1828,0,32,54,56,1,54,32,74
198,1,0,1,0,0,1,0,0
1349,0,12,38,26,1,38,12,48
1835,0,29,44,45,1,44,29,64
1779,0,21,32,38,1,32,21,65
1551,0,18,34,28,1,34,18,60
1708,0,25,43,29,1,43,25,60
1951,0,24,36,38,1,36,24,50
1392,0,18,30,23,1,30,18,36
946,0,10,12,7,1,12,10,12
1480,0,25,34,37,1,34,25,44
1320,0,15,25,17,1,25,15,33
1411,1,25,16,48,0,16,26,32
1647,1,27,18,39,0,18,27,35
1414,0,13,28,14,1,28,13,39
1580,0,16,33,24,1,33,16,69
927,0,8,8,11,1,8,8,7
1515,1,25,15,38,0,15,25,21
1643,1,35,20,48,0,20,35,26
2070,1,40,21,69,0,21,40,39
1948,1,43,31,84,0,31,43,37
1589,0,28,37,45,1,37,28,52
1400,1,30,14,41,0,14,30,17
1118,1,24,6,31,0,6,24,4
1664,0,21,26,31,1,26,21,48
1723,1,33,22,42,0,21,33,43
1544,1,24,9,43,0,9,24,12
951,1,19,6,19,0,6,19,8
1930,1,28,20,62,0,20,28,22
1705,0,21,18,36,1,18,21,39
1299,0,8,24,12,1,24,8,20
1343,1,28,13,56,0,13,28,15
1712,1,30,23,46,0,23,30,39
1373,1,32,10,51,0,9,32,12
954,1,20,5,37,0,5,20,5
1604,0,18,29,41,1,29,18,62
1658,0,19,25,22,1,25,19,43
1616,1,40,24,68,0,23,40,32
1972,0,33,49,53,1,49,33,98
1524,1,33,16,41,0,15,33,27
1572,0,23,34,22,1,34,23,46
1752,0,23,42,41,1,41,23,65
1250,0,23,28,32,1,28,23,41
1498,1,35,16,74,0,16,35,21
1479,1,29,13,42,0,13,29,20
2242,0,36,42,60,1,41,36,73
1441,1,31,6,45,0,6,32,5
1590,1,30,18,47,0,18,30,19
2340,1,29,34,54,0,34,30,76
1753,0,29,28,39,1,27,29,29
1952,0,27,27,44,1,27,27,36
1407,1,33,14,38,0,14,33,19
1432,0,16,40,30,1,40,16,54
1596,0,10,38,11,1,38,10,95
1400,1,28,9,39,0,9,28,6
1400,1,28,13,39,0,13,28,18
1590,1,45,26,95,0,26,45,50
1266,1,20,6,32,0,6,20,6
1495,1,29,23,31,0,23,30,37
1061,0,5,28,3,1,28,5,39
1743,0,18,36,24,1,36,18,71
1713,1,36,25,42,0,25,36,45
1380,1,29,10,44,0,10,29,9
1863,0,19,36,31,1,36,19,62
1682,1,33,10,35,0,10,33,16
1467,1,33,18,54,0,18,33,27
1857,0,18,39,36,1,39,18,59
1242,0,14,29,20,1,29,14,44
1368,1,31,9,56,0,9,31,18
1948,1,33,29,57,0,29,33,65
2279,0,28,35,49,1,35,28,73
2389,0,38,49,72,1,49,38,121
1678,1,38,28,52,0,28,39,45
2166,1,38,37,81,0,37,39,74
1072,1,12,11,16,0,11,12,20
1797,0,22,29,34,1,29,22,75
1851,1,37,25,58,0,25,37,34
1255,0,14,8,27,1,8,14,7
1327,1,25,10,56,0,10,25,21
1378,0,8,31,9,1,31,8,53
921,0,7,29,5,1,29,7,29
1452,0,15,21,23,1,20,15,16
1253,0,9,30,11,1,30,9,24
915,0,8,27,8,1,27,8,23
941,0,3,14,4,1,14,3,14
965,0,7,22,7,1,22,7,39
1469,1,27,13,49,0,13,27,18
1439,1,33,20,40,0,20,33,27
1778,1,36,16,43,0,16,36,16
1869,1,33,22,57,0,22,33,46
1525,0,9,36,14,1,36,10,72
2227,1,32,40,52,0,40,32,71
1907,1,28,18,68,0,18,28,36
1613,1,37,19,48,0,19,37,28
1417,1,21,16,30,0,16,21,21
1447,0,12,24,15,1,24,13,39
1699,0,38,39,61,1,39,38,57
925,0,12,28,14,1,28,12,24
1377,1,30,14,71,0,14,30,19
1707,0,23,37,25,1,36,23,40
1674,0,17,36,18,1,36,17,59
1713,0,12,25,17,1,25,12,46
968,0,10,24,11,1,24,10,25
1257,0,7,32,7,1,32,7,48
1105,0,12,18,20,1,18,13,30
1476,1,30,18,47,0,18,30,25
1275,1,22,6,25,0,6,22,7
1748,1,26,18,23,0,18,26,17
197,1,1,0,1,0,0,1,0
1436,0,12,20,22,1,20,12,45
973,1,19,10,27,0,10,19,14
1481,0,21,37,29,1,37,22,55
1863,1,42,20,73,0,19,42,29
1116,1,18,3,43,0,3,18,4
1445,1,21,12,25,0,10,21,12
1237,0,4,27,3,1,27,4,41
945,0,2,22,3,1,22,2,21
1393,1,25,4,29,0,4,26,3
1097,0,7,28,9,1,28,7,42
1654,1,26,14,30,0,13,26,20
1619,1,35,18,59,0,18,36,21
1669,1,30,21,44,0,20,30,18
796,1,16,5,13,0,5,16,5
1623,0,24,32,42,1,32,24,59
1775,0,30,40,36,1,40,30,47
1657,0,22,30,35,1,30,23,24
1861,0,14,33,28,1,33,14,51
1777,0,23,29,39,1,29,23,55
2044,1,43,32,66,0,32,43,38
1683,0,17,32,24,1,32,17,36
927,0,6,19,5,1,19,6,21
922,1,17,3,26,0,3,17,3
1448,0,12,30,18,1,30,12,56
1021,0,4,24,3,1,24,4,25
1475,0,15,28,17,1,28,15,44
1844,1,34,26,50,0,26,34,52
2049,1,24,30,37,0,30,24,43
1118,0,11,34,21,1,34,12,39
1740,0,24,40,28,1,40,24,43
1551,0,10,20,16,1,20,10,35
1779,0,30,35,56,1,35,30,67
1612,1,42,32,57,0,32,42,52
1952,0,30,43,42,1,42,30,50
1598,1,33,18,49,0,18,33,22
1485,1,27,10,48,0,10,27,19
1233,1,24,6,26,0,6,24,5
2138,1,45,28,71,0,28,46,61
1571,1,20,26,36,0,26,20,36
916,1,22,12,16,0,12,22,5
1912,0,25,46,35,1,46,25,95
1701,0,25,30,44,1,30,25,51
1641,0,11,23,14,1,23,11,19
1043,0,6,16,4,1,16,6,22
1865,0,23,26,28,1,26,23,53
1142,1,32,9,66,0,9,32,11
916,1,20,4,38,0,4,20,6
1497,1,33,22,63,0,22,33,33
2000,0,23,38,42,1,38,23,76
1499,1,36,16,54,0,16,36,26
1613,1,35,28,57,0,28,35,47
197,0,2,1,1,1,1,2,0
1853,1,48,32,77,0,32,48,48
1864,1,42,22,70,0,22,42,28
1465,1,19,15,51,0,15,19,20
1781,0,8,33,12,1,33,8,52
1873,1,32,27,43,0,27,32,34
1794,1,35,24,54,0,24,35,37
967,0,11,22,18,1,22,11,26
1206,1,30,12,36,0,12,30,17
1361,1,26,12,49,0,12,26,21
1496,0,17,33,15,1,33,17,37
1391,1,31,18,36,0,18,31,15
1064,1,26,12,39,0,12,26,16
803,1,11,3,7,0,3,11,3
1310,0,20,25,32,1,25,20,31
1577,1,40,23,63,0,23,40,31
1312,1,29,18,46,0,18,29,17
1567,0,22,35,40,1,35,22,62
1011,0,8,20,9,1,20,8,23
1870,0,13,30,17,1,30,13,51
1793,0,26,38,41,1,38,26,55
1239,0,14,35,19,1,35,14,65
972,1,18,9,19,0,9,18,7
1950,0,24,36,47,1,36,24,88
1700,0,15,20,16,1,20,16,35
1124,0,9,22,15,1,22,9,37
1290,0,12,27,16,1,27,12,41
1462,1,30,13,34,0,13,30,19
1434,0,17,33,24,1,33,17,56
1655,0,24,32,33,1,32,24,55
2115,0,31,39,63,1,39,31,74
2015,1,34,24,48,0,24,34,40
1403,0,11,27,16,1,27,11,40
1942,1,34,31,61,0,31,34,49
1473,0,15,31,11,1,31,15,57
1834,1,31,14,57,0,14,31,27
930,1,28,2,33,0,2,28,3
1666,1,34,16,66,0,16,34,30
1436,0,10,29,17,1,29,10,65
1528,0,14,26,23,1,26,14,42
1844,0,21,31,34,1,31,21,71
1350,0,11,25,18,1,25,11,61
1587,1,40,20,55,0,20,40,35
1837,1,25,23,45,0,23,25,37
1970,1,46,36,84,0,36,46,45
1354,1,22,5,18,0,5,22,7
1472,1,26,11,34,0,11,26,18
1592,1,22,20,28,0,20,22,34
937,0,5,13,8,1,13,5,18
1792,0,28,45,50,1,45,28,74
725,0,6,8,6,1,8,6,4
1157,0,8,22,6,1,22,8,25
1382,1,22,7,27,0,7,22,10
1215,0,12,19,16,1,19,12,24
2065,0,22,37,30,1,37,22,52
1924,0,26,39,51,1,39,26,71
2097,0,22,20,35,1,20,22,35
1507,0,21,32,29,1,32,21,55
2595,1,33,28,60,0,28,33,71
1669,1,26,15,45,0,15,26,21
929,0,12,19,5,1,19,12,21
1198,1,31,6,52,0,6,31,11
1196,1,39,14,64,0,14,39,23
1683,1,24,19,51,0,19,24,25
1343,0,11,20,17,1,20,11,16
1368,0,12,30,11,1,30,12,23
